subj,fname,outl,seg,note,,traj,repetitions,tGONS,tPVEL,tNONS,tMAXC,tNOFFS,tPVEL2,tGOFFS,xGONS,xPVEL,xNONS,xMAXC,xNOFFS,xPVEL2,xGOFFS,yGONS,yPVEL,yNONS,yMAXC,yNOFFS,yPVEL2,yGOFFS,zGONS,zPVEL,zNONS,zMAXC,zNOFFS,zPVEL2,zGOFFS,vGONS,vPVEL,vNONS,vMAXC,vNOFFS,vPVEL2,vGOFFS
PD 20,PD_PA_DDK1_B01_R02_0138_01,,P,,,LA,,4180,4215,4270,4287.5,4305,4365,4415,26,19.1,9,8.5,9,19.1,28.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,7.523,26.748,5.739,0.245,5.368,24.944,5.637
PD 20,PD_PA_DDK1_B01_R02_0138_01,,P,,,LA,,4432.5,4477.5,4530,4550,4567.5,4627.5,4672.5,28.2,18.8,8.6,7.9,8.3,19.4,28.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,7.585,28.66,7.018,0.384,5.855,27.36,6.685
PD 20,PD_PA_DDK1_B01_R02_0138_01,,P,,,LA,,4687.5,4727.5,4787.5,4805,4827.5,4890,4927.5,28.4,20,8.5,7.9,8.6,20.8,29,X,X,X,X,X,X,X,X,X,X,X,X,X,X,6.758,29.249,6.339,0.181,6.457,30.081,7.162
PD 20,PD_PA_DDK1_B01_R02_0138_01,,P,,,LA,,4942.5,4982.5,5037.5,5052.5,5067.5,5115,5155,28.9,19.8,8.3,7.8,8.3,17.6,26.1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,8.056,30.705,7.047,0.448,7.231,28.101,7.61
PD 20,PD_PA_DDK1_B01_R02_0138_01,,P,,,LA,,5170,5205,5270,5292.5,5310,5370,5412.5,26.1,19.4,8.8,8.2,8.7,21.3,30.8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,6.438,26.578,5.553,0.088,7.069,29.64,8.359
PD 20,PD_PA_DDK1_B01_R02_0138_01,,P,,,LA,,5430,5470,5525,5542.5,5557.5,5617.5,5655,30.8,21,9.1,8.5,9,20.3,28.3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,9.049,32.996,7.025,0.249,6.593,27.953,8.728
PD 20,PD_PA_DDK1_B01_R02_0138_01,,P,,,LA,,5672.5,5707.5,5767.5,5785,5807.5,5865,5905,28.3,20.7,9.4,8.9,9.6,21.8,31.1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,8.826,28.845,6.225,0.143,7.19,31.54,8.298
PD 20,PD_PA_DDK1_B01_R02_0138_01,,P,,,LA,,5920,5960,6017.5,6032.5,6047.5,6107.5,6145,31.2,22,9.4,8.8,9.3,20.6,28.2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,7.476,31.53,7.296,0.156,6.606,27.425,7.256
PD 20,PD_PA_DDK2_B01_R01_0146_01,,P,,dat,LA,36,4085,4132.5,4190,4210,4230,4282.5,4332.5,29.6,20.2,9.6,9,9.5,18.7,27.8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,6.986,27.911,5.875,0.227,6.184,25.177,6.331
PD 20,PD_PA_DDK2_B01_R01_0146_01,,P,,,LA,,4350,4392.5,4447.5,4467.5,4485,4542.5,4592.5,27.9,19.5,9.4,8.7,9.2,19,28,X,X,X,X,X,X,X,X,X,X,X,X,X,X,6.491,27.509,6.469,0.335,5.946,24.707,5.435
PD 20,PD_PA_DDK2_B01_R01_0146_01,,P,,,LA,,4610,4650,4705,4722.5,4737.5,4792.5,4840,27.9,19.9,9.8,9.3,9.7,19.3,28,X,X,X,X,X,X,X,X,X,X,X,X,X,X,7.092,27.618,6.172,0.302,5.766,24.829,6.566
PD 20,PD_PA_DDK2_B01_R01_0146_01,,P,,,LA,,4860,4907.5,4962.5,4980,5002.5,5062.5,5107.5,28.1,19,8.9,8.5,9,19,26.9,X,X,X,X,X,X,X,X,X,X,X,X,X,X,6.246,27.003,5.762,0.198,5.815,24.552,6.941
PD 20,PD_PA_DDK2_B01_R01_0146_01,,P,,,LA,,5127.5,5175,5232.5,5252.5,5272.5,5330,5367.5,27.1,18.7,9.5,9,9.5,18.9,26.1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5.697,24.616,5.371,0.297,5.509,24.656,7.782
PD 20,PD_PA_DDK2_B01_R01_0146_01,,P,,,LA,,5385,5420,5480,5502.5,5520,5590,5637.5,26.1,19.3,9.6,9.1,9.5,21.7,30.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,7.994,25.159,5.355,0.152,5.614,24.866,5.421
PD 20,PD_PA_DDK2_B01_R01_0146_01,,P,,,LA,,5655,5700,5750,5767.5,5780,5827.5,5867.5,30.2,20.3,9.9,9.3,9.6,17.2,24.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,7.822,30.189,7.316,0.176,4.816,22.979,6.831
PD 20,PD_PA_DDK2_B01_R01_0146_01,,P,,,LA,,5882.5,5917.5,5972.5,5992.5,6007.5,6077.5,6125,24.5,18.7,10.7,10.2,10.6,20.8,28.1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5.747,22.416,5.113,0.358,5.232,21.412,4.635
PD 20,PD_PA_DDK2_B01_R01_0146_01,,P,,,LA,,6140,6185,6237.5,6257.5,6277.5,6337.5,6385,28,19.6,10.4,9.8,10.3,19.4,27.7,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5.572,26.256,6.089,0.204,5.271,22.841,6.709
PD 20,PD_PA_DDK2_B01_R01_0146_01,,P,,,LA,,6402.5,6442.5,6500,6530,6565,6670,6712.5,27.7,20.3,10.6,9.9,10.6,21.2,27,X,X,X,X,X,X,X,X,X,X,X,X,X,X,6.488,25.225,5.591,0.081,3.882,18.437,4.334
PD 20,PD_PA_DDK2_B01_R02_0149_01,,P,,dat,LA,39,3565,3605,3665,3685,3710,3770,3812.5,26.3,19.1,9.5,9,9.7,19.6,27.8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,6.121,24.893,5.16,0.138,5.6,24.497,8.035
PD 20,PD_PA_DDK2_B01_R02_0149_01,,P,,,LA,,3830,3865,3915,3935,3975,4025,4062.5,27.8,20,9.4,8.9,9.5,17.3,23.8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,8.395,30.956,6.553,0.087,5.273,22.941,5.613
PD 20,PD_PA_DDK2_B01_R02_0149_01,,P,,,LA,,4077.5,4112.5,4160,4180,4215,4270,4317.5,23.6,17,9.2,8.7,9.5,18.3,27,X,X,X,X,X,X,X,X,X,X,X,X,X,X,7.895,24.903,5.556,0.154,5.59,24.346,5.735
PD 20,PD_PA_DDK2_B01_R02_0149_01,,P,,,LA,,4332.5,4370,4430,4465,4480,4537.5,4577.5,26.9,19.8,9.9,8.8,9.1,19.2,26.7,X,X,X,X,X,X,X,X,X,X,X,X,X,X,6.594,26.926,5.603,0.12,5.284,24.623,5.971
PD 20,PD_PA_DDK2_B01_R02_0149_01,,P,,,LA,,4590,4625,4685,4705,4717.5,4772.5,4810,26.7,19.7,9.7,9,9.3,17.2,23.2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,6.702,26.862,6.1,0.135,4.483,21.082,6.37
PD 20,PD_PA_DDK2_B01_R02_0149_01,,P,,,LA,,4825,4860,4912.5,4937.5,4957.5,5017.5,5052.5,23.3,17.7,9.9,9.3,9.8,19.5,25.7,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5.102,22.278,4.977,0.114,5.089,23.758,5.817
PD 20,PD_PA_DDK2_B01_R02_0149_01,,P,,,LA,,5067.5,5102.5,5162.5,5187.5,5207.5,5262.5,5297.5,25.6,19.2,9.7,9,9.6,19.6,26.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,7.311,24.094,5.735,0.298,6.389,25.978,8.036
PD 20,PD_PA_DDK2_B01_R02_0149_01,,P,,,LA,,5315,5350,5400,5420,5452.5,5500,5535,26.4,18.9,9.6,9,9.9,17.2,23.4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,8.722,28.384,6.122,0.138,5.449,24.013,5.874
PD 20,PD_PA_DDK2_B01_R02_0149_01,,P,,,LA,,5547.5,5582.5,5635,5660,5685,5745,5785,23.4,17.4,9.6,9.1,9.5,19.4,26.6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5.559,22.993,4.814,0.101,5.135,22.91,6.461
PD 20,PD_PA_DDK2_B01_R02_0149_01,,P,,,LA,,5800,5835,5880,5895,5907.5,5970,6005,26.6,19.2,10.2,9.7,9.9,16.8,21.2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,7.463,29.149,7.098,0.33,3.825,17.035,3.992
PD 20,PD_TA_DDK1_B01_R01_0132_01,,T,,dat,TT_XZ,16,5590,5670,5720,5735,5752.5,5835,5872.5,-24.2,-24,-22.9,-22.7,-22.6,-23.4,-23.9,X,X,X,X,X,X,X,1.5,5.1,7.3,7.3,7.1,3.8,2.2,2.516,6.84,1.962,0.742,1.926,6.594,1.668
PD 20,PD_TA_DDK1_B01_R01_0132_01,,T,,,TT_XZ,,5890,5925,6030,6042.5,6067.5,6145,6182.5,-23.9,-23.5,-21.7,-21.7,-21.6,-22.3,-23.1,X,X,X,X,X,X,X,2.2,3.4,7.1,7.1,7,4.2,2.5,1.345,5.201,1.438,0.309,1.563,6.436,2.309
PD 20,PD_TA_DDK1_B01_R01_0132_01,,T,,,TT_XZ,,6197.5,6222.5,6322.5,6332.5,6340,6380,6407.5,-23.2,-23,-22.1,-22,-22,-22,-22.1,X,X,X,X,X,X,X,2.5,3.5,7,7.1,7,5.9,4.9,1.932,5.345,1.473,0.397,1.143,3.742,2.941
PD 20,PD_TA_DDK1_B01_R01_0132_01,,T,,,TT_XZ,,6572.5,6607.5,6645,6655,6665,6732.5,6770,-22.6,-22,-21.3,-21.3,-21.4,-22.4,-23,X,X,X,X,X,X,X,4.6,6.2,7.8,8,7.9,4.5,2.4,3.46,6.162,2.071,0.524,2.382,7.438,2.952
PD 20,PD_TA_DDK1_B01_R01_0132_01,,T,,,TT_XZ,,6892.5,6922.5,6955,6960,6977.5,7070,7110,-22.7,-21.9,-21.1,-21.1,-21.3,-23.2,-24.2,X,X,X,X,X,X,X,6.4,6.4,6.5,6.5,6.3,1.7,-0.8,0.968,3.058,0.86,0.212,2.058,9.341,2.29
PD 20,PD_TA_DDK1_B01_R01_0132_01,,T,,,TT_XZ,,7125,7165,7235,7257.5,7265,7292.5,7312.5,-24.2,-23.3,-22.9,-22.4,-22.3,-22.5,-22.6,X,X,X,X,X,X,X,-0.8,2.1,6.5,6.6,6.4,5.6,5,2.331,10.268,3.308,1.526,2.007,3.713,2.5
PD 20,PD_TA_DDK1_B01_R01_0132_01,,T,,,TT_XZ,,7467.5,7520,7550,7562.5,7577.5,7615,7662.5,-22.5,-22,-21.4,-21.4,-21.5,-22.1,-22,X,X,X,X,X,X,X,3.5,6.2,7.5,7.6,7.5,5.8,3.5,3.203,6.275,2.202,0.735,2.042,6.597,1.668
PD 20,PD_TA_DDK1_B01_R01_0132_01,,T,,,TT_XZ,,7677.5,7725,7762.5,7777.5,7835,7902.5,7952.5,-22,-22.5,-22,-21.8,-21.6,-21.8,-23,X,X,X,X,X,X,X,3.5,5.7,7.5,7.6,6.9,4.2,1.8,1.64,7.071,2.331,0.952,2.424,8.214,2.37
PD 20,PD_TA_DDK1_B01_R01_0132_01,,T,,,TT_XZ,,7972.5,8027.5,8067.5,8075,8080,8100,8112.5,-23.1,-22.6,-21.3,-21.2,-21.2,-21.8,-22.2,X,X,X,X,X,X,X,1.8,4.9,7.4,7.4,7.4,6.8,6.4,2.242,9.619,2.542,0.412,1.567,5.165,4.042
PD 20,PD_TA_DDK1_B01_R01_0132_01,,T,,,TT_XZ,,8210,8232.5,8295,8310,8347.5,8405,8410,-22.7,-22.4,-22.1,-22.2,-22,-22.3,-22.5,X,X,X,X,X,X,X,3.4,4.5,6.6,6.6,6.8,5.9,5.7,2.892,6.053,1.651,0.502,1.484,4.728,4.653
PD 20,PD_TA_DDK1_B01_R02_0137_01,,T,,dat,TT_XZ,36,3625,3652.5,3677.5,3682.5,3687.5,3705,3712.5,-22.8,-22.2,-21.6,-21.5,-21.5,-21.7,-21.8,X,X,X,X,X,X,X,6.5,7.6,8.5,8.5,8.5,7.9,7.7,4.085,5.185,1.688,0.52,1.672,3.941,3.865
PD 20,PD_TA_DDK1_B01_R02_0137_01,,T,,,TT_XZ,,3937.5,3955,3972.5,3977.5,3985,4027.5,4050,-22.2,-21.7,-21.1,-21.1,-21.2,-22.1,-22.4,X,X,X,X,X,X,X,7.2,7.6,8,8,7.9,5.6,4.2,2.957,4.564,1.775,0.159,2.233,8.39,3.287
PD 20,PD_TA_DDK1_B01_R02_0137_01,,T,,,TT_XZ,,4105,4150,4182.5,4195,4202.5,4230,4245,-22,-22.3,-22.1,-22,-22,-22.4,-22.5,X,X,X,X,X,X,X,4.6,7.2,9,9.1,9,7.8,7,2.989,8.185,2.264,0.4,1.804,6.345,4.95
PD 20,PD_TA_DDK1_B01_R02_0137_01,,T,,,TT_XZ,,4337.5,4360,4425,4437.5,4445,4520,4537.5,-22.6,-22.3,-21.7,-21.8,-21.7,-21.9,-22.3,X,X,X,X,X,X,X,2.3,3.9,5.9,5.7,5.8,4.7,4.1,3.274,9.287,2.102,0.043,1.4,5.29,1.879
PD 20,PD_TA_DDK1_B01_R02_0137_01,,T,,,TT_XZ,,4637.5,4660,4685,4692.5,4702.5,4725,4790,-21.6,-21.3,-20.8,-20.8,-20.7,-21.1,-21.8,X,X,X,X,X,X,X,6.2,6.8,7.3,7.3,7.2,6.1,2.9,2.401,3.566,1.43,0.756,2.627,7.029,2.924
PD 20,PD_TA_DDK1_B01_R02_0137_01,,T,,,TT_XZ,,4817.5,4852.5,4900,4917.5,4930,5010,5032.5,-22.2,-22.6,-21.6,-21.1,-21.1,-22,-22.4,X,X,X,X,X,X,X,2.6,4.4,7,7,6.7,4.1,3.2,3.017,7.604,3.581,2.142,2.831,5.509,2.763
PD 20,PD_TA_DDK1_B01_R02_0137_01,,T,,,TT_XZ,,5050,5085,5117.5,5135,5180,5212.5,5220,-22.7,-22.5,-21.8,-21.8,-21.7,-21.5,-21.5,X,X,X,X,X,X,X,3.4,5.1,6.5,6.6,6.4,5.3,4.9,3.192,6.954,1.792,0.195,1.484,5.637,5.414
PD 20,PD_TA_DDK1_B01_R02_0137_01,,T,,,TT_XZ,,5300,5370,5412.5,5425,5430,5455,5467.5,-22.6,-23.2,-22,-21.9,-22,-22.2,-22.2,X,X,X,X,X,X,X,2.5,6.3,8.5,8.6,8.6,7.7,7.2,3.309,8.865,2.16,0.14,1.227,4.758,4.204
PD 20,PD_TA_DDK1_B01_R02_0137_01,,T,,,TT_XZ,,5550,5582.5,5622.5,5630,5632.5,5647.5,5665,-22.9,-22.3,-21.1,-21.1,-21.1,-21.3,-21.7,X,X,X,X,X,X,X,4.6,6,7.2,7.3,7.3,7.1,7,2.316,6.172,1.874,0.249,0.813,2.673,1.118
PD 20,PD_TA_DDK1_B01_R02_0137_01,,T,,,TT_XZ,,5810,5870,5915,5927.5,5932.5,5955,5957.5,-21.9,-22.6,-21.6,-21.4,-21.4,-21.5,-21.6,X,X,X,X,X,X,X,3.2,5.9,7.9,8,7.9,7.2,7.1,1.951,6.963,2.374,1.178,1.776,4.088,4.078
PD 20,PD_TA_DDK2_B01_R01_0147_01,,T,,dat,TT_XZ,43,3460,3485,3497.5,3505,3510,3530,3572.5,-20.9,-20,-19.4,-19.3,-19.3,-19.8,-20.1,X,X,X,X,X,X,X,6.8,7,7.1,7,6.8,6,3.8,1.985,5.563,3.417,2.247,3.204,5.911,2.813
PD 20,PD_TA_DDK2_B01_R01_0147_01,,T,,,TT_XZ,,3670,3682.5,3697.5,3702.5,3707.5,3745,3770,-20.5,-20.2,-19.9,-19.9,-20,-21.3,-21.7,X,X,X,X,X,X,X,6,6.5,7.1,7.2,7.2,6,4.9,3.984,5.573,2.606,1.669,2.567,5.929,2.557
PD 20,PD_TA_DDK2_B01_R01_0147_01,,T,,,TT_XZ,,3870,3887.5,3915,3922.5,3935,3960,4010,-22.6,-22.4,-21.9,-21.8,-21.6,-22.3,-23.4,X,X,X,X,X,X,X,6.2,7,8.3,8.3,8.1,6.4,3.7,3.621,6.201,2.6,1.456,3.684,10.097,3.13
PD 20,PD_TA_DDK2_B01_R01_0147_01,,T,,,TT_XZ,,4037.5,4077.5,4115,4130,4140,4157.5,4172.5,-23.2,-23.3,-22.9,-22.7,-22.6,-22.9,-23.2,X,X,X,X,X,X,X,3.5,5.4,6.9,7.1,6.9,6.3,5.7,2.309,6.371,2.324,1.266,2.449,5.25,2.382
PD 20,PD_TA_DDK2_B01_R01_0147_01,,T,,,TT_XZ,,4267.5,4292.5,4327.5,4335,4340,4360,4375,-22.3,-21.9,-20.7,-20.6,-20.6,-20.9,-21.1,X,X,X,X,X,X,X,4.7,6.1,7.8,7.8,7.8,7.1,6.6,2.532,7.598,2.899,1.163,2.01,4.462,3.18
PD 20,PD_TA_DDK2_B01_R01_0147_01,,T,,,TT_XZ,,4462.5,4485,4535,4542.5,4562.5,4637.5,4655,-22.4,-22.3,-22.2,-22.1,-21.9,-21.2,-21.2,X,X,X,X,X,X,X,4.5,5.2,6.9,7,6.8,4.8,4.3,1.563,4.031,2.071,1.226,1.903,3.934,1.438
PD 20,PD_TA_DDK2_B01_R01_0147_01,,T,,,TT_XZ,,4667.5,4707.5,4750,4770,4777.5,4795,4800,-21.3,-22.1,-21.6,-21.4,-21.4,-21.7,-21.8,X,X,X,X,X,X,X,4.3,6.1,7.6,7.7,7.7,7.3,7.2,2.215,6.607,1.799,0.558,1.296,3.323,3.214
PD 20,PD_TA_DDK2_B01_R01_0147_01,,T,,,TT_XZ,,4875,4920,4957.5,4965,4990,5037.5,5055,-22.3,-22.7,-21.2,-21,-21,-21.4,-21,X,X,X,X,X,X,X,4.7,6.3,6.9,6.8,6.1,4.4,3.7,1.448,5.082,3.5,2.84,3.472,5.913,3.134
PD 20,PD_TA_DDK2_B01_R01_0147_01,,T,,,TT_XZ,,5140,5145,5170,5177.5,5187.5,5247.5,5277.5,-21.1,-20.9,-19.8,-19.7,-19.7,-20.7,-20.5,X,X,X,X,X,X,X,7.8,8.1,9.1,9.1,8.9,5.6,3.6,7.033,7.124,3.482,1.879,3.369,8.272,4.108
PD 20,PD_TA_DDK2_B01_R01_0147_01,,T,,,TT_XZ,,5335,5355,5470,5477.5,5482.5,5497.5,5512.5,-21.4,-21.3,-21.6,-21.6,-21.6,-22.2,-22.7,X,X,X,X,X,X,X,4,4.6,4.7,4.6,4.6,4.9,5.4,2.266,4.251,1.741,0.621,2.027,5.545,3.464
PD 20,PD_TA_DDK2_B01_R02_0153_01,,T,,dat,TT_XZ,44,3382.5,3405,3445,3457.5,3467.5,3485,3500,-22.8,-22.2,-22.2,-22.1,-22,-21.5,-21.1,X,X,X,X,X,X,X,3.1,4.1,5.9,6,6,6.2,6.4,3.17,6.806,2.197,0.918,1.543,3.701,1.432
PD 20,PD_TA_DDK2_B01_R02_0153_01,,T,,,TT_XZ,,3582.5,3605,3630,3637.5,3645,3680,3707.5,-21.9,-22.1,-22.5,-22.5,-22.4,-21.6,-20.9,X,X,X,X,X,X,X,4.5,5.8,7.2,7.3,7.2,6.6,6.9,3.013,7.891,2.147,0.566,1.57,4.296,1.326
PD 20,PD_TA_DDK2_B01_R02_0153_01,,T,,,TT_XZ,,3782.5,3807.5,3832.5,3855,3862.5,3880,3895,-21,-21.6,-22.5,-22.8,-22.7,-22,-21.4,X,X,X,X,X,X,X,4.8,6.2,7.5,7.4,7.4,7.3,7.1,2.204,8.744,2.554,0.821,2.285,5.401,2.558
PD 20,PD_TA_DDK2_B01_R02_0153_01,,T,,,TT_XZ,,3977.5,4007.5,4040,4052.5,4060,4077.5,4090,-21.6,-21.4,-22.4,-22.4,-22.2,-21.6,-21.2,X,X,X,X,X,X,X,4.2,5.7,7.6,7.9,7.9,7.8,7.4,4.037,8.273,3.483,1.833,2.737,4.52,3.977
PD 20,PD_TA_DDK2_B01_R02_0153_01,,T,,,TT_XZ,,4170,4205,4252.5,4260,4262.5,4277.5,4290,-22.9,-21.4,-21.4,-21.5,-21.5,-21.1,-20.7,X,X,X,X,X,X,X,4.6,5.7,7.9,7.9,7.9,7.7,7.3,2.974,7.434,2.41,0.183,1.058,4.375,3.538
PD 20,PD_TA_DDK2_B01_R02_0153_01,,T,,,TT_XZ,,4392.5,4410,4447.5,4455,4462.5,4480,4517.5,-23,-22.8,-22.7,-22.8,-22.7,-21.9,-20,X,X,X,X,X,X,X,4.2,5,6.9,7.2,7.5,7.8,6.9,2.561,6.023,4.221,3.617,4.235,5.742,5.301
PD 20,PD_TA_DDK2_B01_R02_0153_01,,T,,,TT_XZ,,4592.5,4670,4685,4692.5,4702.5,4732.5,4755,-20.7,-20.6,-20,-19.8,-19.5,-19.2,-19.7,X,X,X,X,X,X,X,5.2,7.7,8.1,8.1,8,6.7,5.8,1.948,4.845,3.475,3.028,3.773,6.416,2.699
PD 20,PD_TA_DDK2_B01_R02_0153_01,,T,,,TT_XZ,,4820,4835,4857.5,4867.5,4880,4917.5,4952.5,-21.6,-22.5,-23.7,-23.8,-23.7,-22.1,-22,X,X,X,X,X,X,X,6,5.9,6,6.1,6.3,5.5,3.9,4.339,6.886,2.903,1.63,2.694,6.385,1.73
PD 20,PD_TA_DDK2_B01_R02_0153_01,,T,,,TT_XZ,,5035,5052.5,5070,5077.5,5087.5,5135,5162.5,-21.7,-21.7,-21.5,-21.5,-21.7,-22.9,-23.7,X,X,X,X,X,X,X,5.4,6.1,6.6,6.7,6.7,5.3,4.2,3.06,3.804,1.902,1.087,2.46,6.697,2.132
PD 20,PD_TA_DDK2_B01_R02_0153_01,,T,,,TT_XZ,,5187.5,5252.5,5275,5285,5292.5,5327.5,5355,-23.6,-22.2,-21.2,-21,-20.9,-21.7,-22.8,X,X,X,X,X,X,X,4.2,6.6,7.3,7.3,7.1,5.2,4.1,2.204,7.109,3.515,1.954,3.089,7.331,2.851
PD 20,PD_KA_DDK1_B01_R01_0135_01,,K,,dat,TB_XZ,7 + 5,3675,3732.5,3785,3802.5,3817.5,3867.5,3922.5,-49,-48.7,-47.7,-47.5,-47.4,-47.4,-47.9,X,X,X,X,X,X,X,6.3,9.5,12.3,12.5,12.4,9.1,5.7,2.106,7.812,2.614,1.145,2.752,8.693,2.113
PD 20,PD_KA_DDK1_B01_R01_0135_01,,K,,,TB_XZ,,3945,4010,4072.5,4085,4097.5,4145,4192.5,-48,-48,-46.8,-46.8,-46.7,-46.8,-47.7,X,X,X,X,X,X,X,5.7,9.2,12.5,12.7,12.5,9.6,6.6,1.863,7.356,2.044,0.503,2.352,8.518,2.706
PD 20,PD_KA_DDK1_B01_R01_0135_01,,K,,,TB_XZ,,4212.5,4262.5,4312.5,4337.5,4365,4427.5,4512.5,-47.9,-48,-47.4,-47.1,-46.6,-46.8,-48.1,X,X,X,X,X,X,X,6.6,9.3,11.8,12.1,11.8,8.9,5.3,2.335,6.673,2.638,1.603,2.575,6.116,1.488
PD 20,PD_KA_DDK1_B01_R01_0135_01,,K,,,TB_XZ,,4542.5,4595,4657.5,4670,4682.5,4735,4802.5,-48,-47,-46,-46,-46,-46.3,-47.6,X,X,X,X,X,X,X,5.4,8.9,13.2,13.4,13.2,9.4,4.7,2.558,9.955,2.57,0.284,2.499,10.026,2.397
PD 20,PD_KA_DDK1_B01_R02_0136_01,,K,,dat,TB_XZ,30,3960,4002.5,4065,4087.5,4102.5,4155,4215,-49,-48.9,-48,-47.9,-47.8,-47.8,-48.7,X,X,X,X,X,X,X,6.3,9.1,12.8,13,12.8,9.6,5.9,2.456,8.695,2.454,0.589,2.283,8.505,2.371
PD 20,PD_KA_DDK1_B01_R02_0136_01,,K,,,TB_XZ,,4240,4297.5,4345,4362.5,4375,4425,4467.5,-48.9,-48.6,-48,-47.8,-47.5,-46.8,-47.6,X,X,X,X,X,X,X,6,9.6,12.6,12.9,12.8,9.7,7.2,2.505,8.881,3.301,1.451,3.073,8.326,3.103
PD 20,PD_KA_DDK1_B01_R02_0136_01,,K,,,TB_XZ,,4490,4532.5,4595,4612.5,4627.5,4730,4775,-48,-48.5,-48,-47.7,-47.4,-47.7,-48.9,X,X,X,X,X,X,X,7.2,9.2,12,12.2,12,7,5.1,2.536,5.944,2.653,1.743,2.723,6.343,2.285
PD 20,PD_KA_DDK1_B01_R02_0136_01,,K,,,TB_XZ,,4805,4855,4912.5,4927.5,4940,4985,5030,-49.1,-48.3,-47.1,-47,-46.9,-46.9,-48,X,X,X,X,X,X,X,5.3,8.9,12.9,13.1,12.9,10.1,7.2,3.127,10.238,2.644,0.34,2.506,8.699,3.073
PD 20,PD_KA_DDK1_B01_R02_0136_01,,K,,,TB_XZ,,5050,5082.5,5137.5,5150,5165,5220,5270,-48.3,-48.4,-47.7,-47.6,-47.6,-48.1,-48.7,X,X,X,X,X,X,X,7.3,9.1,11.7,11.8,11.7,8.1,4.9,3.049,6.937,1.898,0.422,2.402,8.977,2.236
PD 20,PD_KA_DDK1_B01_R02_0136_01,,K,,,TB_XZ,,5295,5370,5435,5452.5,5465,5515,5562.5,-48.6,-47.7,-46.9,-46.7,-46.5,-46.6,-47.6,X,X,X,X,X,X,X,4.9,9,12.4,12.6,12.4,9.2,6.1,1.903,7.463,2.653,1.432,2.943,8.888,2.802
PD 20,PD_KA_DDK1_B01_R02_0136_01,,K,,,TB_XZ,,5585,5637.5,5680,5695,5710,5760,5770,-47.8,-47.4,-46.3,-46.1,-45.9,-45.9,-46,X,X,X,X,X,X,X,6.1,9.3,11.8,11.9,11.7,9.6,9.1,2.229,8.465,2.907,1.429,2.329,5.303,5.248
PD 20,PD_KA_DDK1_B01_R02_0136_01,,K,,,TB_XZ,,5887.5,5927.5,5982.5,5997.5,6012.5,6065,6102.5,-48.5,-48.2,-46.9,-46.7,-46.5,-46.4,-47.6,X,X,X,X,X,X,X,5.4,8.8,13,13.3,13.1,9.5,7,4.657,11.003,3.476,1.533,3.114,9.215,4.651
PD 20,PD_KA_DDK1_B01_R02_0136_01,,K,,,TB_XZ,,6130,6175,6220,6235,6247.5,6295,6360,-48.4,-48.3,-47.1,-46.9,-46.7,-46.6,-46.8,X,X,X,X,X,X,X,7.1,10,12.4,12.5,12.4,9.7,5.9,4.252,8.097,2.656,1.204,2.495,7.581,2.575
PD 20,PD_KA_DDK1_B01_R02_0136_01,,K,,,TB_XZ,,6390,6480,6527.5,6545,6562.5,6617.5,6660,-47.2,-47.6,-46.5,-46.3,-46,-46.1,-47.2,X,X,X,X,X,X,X,5.8,10.4,13,13.2,12.9,9.3,6.7,2.395,7.658,2.872,1.489,2.991,8.768,3.336
PD 20,PD_KA_DDK2_B01_R01_0150_01,,K,,dat,TB_XZ,38,3497.5,3535,3585,3597.5,3607.5,3650,3692.5,-48.9,-48.4,-47.6,-47.7,-47.7,-48.3,-48.8,X,X,X,X,X,X,X,7.2,9.5,12.2,12.3,12.2,9.7,7.1,2.505,8.009,2.027,0.528,2.332,8.581,2.765
PD 20,PD_KA_DDK2_B01_R01_0150_01,,K,,,TB_XZ,,3720,3762.5,3810,3825,3837.5,3887.5,3930,-48.5,-47.4,-46.7,-46.6,-46.5,-46.5,-47.5,X,X,X,X,X,X,X,7,10,13.2,13.4,13.2,9.9,7,3.14,9.907,2.606,0.682,2.711,9.728,2.223
